Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
19,1,0,21,73.41,131,0
59,0,1,1,63.16,285,0
65,0,0,13,98.03,282,1
46,0,1,22,63.93,360,0
61,1,0,13,97.02,322,0
27,0,1,21,69.65,229,1
20,1,4,2,86.8,180,0
57,1,3,20,39.44,346,0
49,0,0,15,46.73,129,1
29,1,0,16,45.48,358,1
33,1,3,19,56.49,189,1
65,1,4,24,60.9,183,1
45,1,0,20,90.7,354,0
58,1,4,9,72.67,251,0
56,1,1,1,30.72,201,0
31,0,0,21,98.19,246,0
24,0,1,16,48.81,486,0
63,1,2,6,82.42,449,0
21,1,2,19,95.34,194,1
54,1,3,13,83.03,347,1
50,0,3,2,58.89,369,0
68,0,4,21,34.95,197,1
65,1,3,23,75.14,266,0
19,0,1,23,75.06,198,0
43,1,1,20,55.12,78,1
45,0,3,10,34.6,291,0
69,1,0,22,80.08,60,1
68,1,0,21,63.6,153,1
49,1,3,3,60.91,481,1
32,1,3,9,52.62,416,0
49,0,1,1,74.15,302,0
69,1,4,11,88.62,63,1
35,0,3,3,56.97,132,0
61,0,2,21,55.94,481,1
60,0,2,19,50.33,177,1
19,1,0,18,76.31,468,0
70,0,4,12,85.8,268,1
23,0,1,11,56.18,230,0
41,0,2,3,79.13,348,0
48,1,2,16,91.56,419,0
45,0,3,1,98.31,95,0
55,0,0,10,52.09,147,0
33,0,1,21,93.0,239,1
65,1,3,1,60.71,435,1
26,0,3,15,52.08,55,1
70,0,3,15,32.15,363,1
23,0,1,3,42.05,481,1
40,1,3,19,65.75,110,0
51,1,2,9,45.59,135,1
29,1,1,3,90.38,295,1
46,1,1,22,77.79,257,0
18,0,0,9,56.39,379,0
31,1,1,13,80.35,447,1
19,1,1,5,70.51,219,1
63,0,3,20,31.86,135,0
50,0,2,24,46.87,94,0
26,0,0,15,67.27,71,1
69,1,0,5,82.01,383,1
27,0,2,12,77.24,403,0
46,0,4,19,87.69,441,0
40,0,3,5,34.96,398,0
64,0,1,14,70.71,335,1
22,0,0,15,65.42,376,0
42,0,3,16,80.19,466,1
69,1,3,2,90.71,367,0
68,0,3,17,62.06,282,1
68,0,1,6,62.03,386,0
21,0,1,22,83.2,423,1
34,0,4,20,76.91,51,1
21,1,1,2,53.63,88,0
38,1,3,10,49.88,160,0
51,1,3,6,39.09,370,0
40,0,3,3,73.61,384,0
32,0,4,13,72.17,54,0
58,0,1,19,59.72,256,1
28,1,3,10,58.85,102,0
23,0,0,14,30.07,430,0
18,0,3,20,56.35,399,1
26,0,2,7,30.4,322,0
39,1,0,9,50.89,261,1
55,1,0,13,39.34,197,1
18,1,1,16,40.34,154,1
50,0,0,21,32.38,166,0
33,1,0,4,39.16,189,1
39,1,4,11,65.15,345,1
63,1,3,2,48.74,243,1
20,0,1,22,71.76,283,1
18,0,3,2,89.46,96,1
55,1,3,11,58.24,192,0
26,0,4,11,82.7,334,0
42,1,0,8,44.57,245,1
21,0,2,6,90.88,188,0
52,0,0,20,88.71,280,1
20,1,1,8,64.3,61,1
56,0,3,5,54.64,431,0
36,1,2,19,78.12,396,1
49,0,0,7,39.86,424,0
62,0,1,13,71.92,212,0
66,1,4,5,77.43,474,1
58,0,2,16,91.89,69,1
61,1,3,21,42.28,298,0
68,1,0,8,51.38,177,1
29,0,4,1,78.48,378,0
20,1,0,20,89.36,146,0
41,0,1,7,92.16,406,0
62,0,2,5,53.28,191,0
32,1,4,11,40.38,81,1
60,1,3,13,49.49,212,1
50,1,2,17,87.29,168,0
26,1,0,8,74.5,466,1
42,1,0,2,54.0,478,0
70,1,1,21,59.01,181,0
63,0,4,4,52.16,73,0
19,1,0,10,35.94,426,0
22,1,4,19,66.48,110,1
56,1,1,22,98.16,440,0
50,1,4,1,81.76,161,0
37,1,4,16,59.28,191,0
40,0,3,12,49.25,193,1
26,0,1,20,39.21,470,0
31,1,3,21,42.28,406,1
27,0,2,1,83.7,128,1
38,1,1,9,53.11,318,1
51,0,3,22,30.82,420,0
52,1,1,23,91.58,150,1
27,0,4,8,42.39,450,0
26,1,0,10,80.15,57,1
33,0,0,13,59.06,284,1
60,1,3,17,43.15,444,1
53,0,3,12,38.94,171,0
40,0,0,17,68.89,146,0
37,0,0,10,60.66,229,1
60,1,4,6,32.93,380,0
53,1,1,16,89.79,190,1
48,1,3,11,82.31,92,0
51,1,4,9,70.04,350,0
63,0,1,12,74.3,216,1
18,1,3,11,73.02,75,0
21,1,3,21,98.68,99,0
26,0,0,8,47.71,250,0
24,0,4,20,70.5,320,0
68,0,3,10,70.5,354,0
57,1,2,13,82.24,179,1
24,1,4,24,57.01,347,0
38,0,3,7,68.42,69,1
26,1,2,15,48.2,418,0
23,1,4,15,75.37,327,0
45,1,4,6,45.3,272,1
55,1,1,10,40.68,175,1
61,0,4,20,39.35,357,1
38,1,2,3,76.23,200,1
67,1,1,4,57.23,165,0
21,0,4,18,62.4,386,0
27,1,4,17,51.09,138,1
28,1,1,7,59.31,500,1
69,1,0,16,41.77,440,1
30,1,1,15,57.23,408,0
28,0,1,2,50.12,451,0
37,1,4,12,80.34,439,1
19,0,3,12,93.52,411,1
35,1,3,6,38.63,408,0
22,0,4,20,59.08,333,0
31,1,4,23,40.73,95,0
28,0,2,22,48.25,338,1
40,1,0,18,99.15,388,0
35,1,3,15,73.27,248,0
21,1,4,1,44.51,353,0
18,1,1,16,93.29,482,1
38,0,1,7,48.25,50,0
56,0,1,24,74.9,149,1
18,1,2,21,63.27,169,0
61,0,3,24,87.91,105,0
63,1,2,15,74.87,326,0
27,1,3,2,36.3,334,1
58,1,0,6,64.16,327,0
62,1,2,19,33.42,409,0
33,1,1,23,91.23,97,0
49,0,4,24,46.75,172,0
44,1,1,17,42.79,474,1
21,0,4,14,80.8,227,1
66,0,4,4,84.25,198,1
35,1,1,6,69.62,340,0
34,1,1,10,33.48,292,1
60,0,0,2,64.2,218,1
29,1,0,2,42.18,416,0
32,1,3,19,46.37,319,0
45,0,0,11,34.3,250,1
48,1,4,10,95.29,271,0
59,0,1,6,68.06,184,0
47,1,4,16,77.73,128,0
22,1,1,16,58.1,53,1
46,1,0,17,38.16,412,1
46,1,2,18,36.35,265,1
54,0,2,6,74.28,334,0
54,1,3,24,74.93,306,1
45,0,3,2,33.75,117,0
53,0,4,3,42.92,192,0
53,1,4,24,95.53,161,0
32,0,3,16,32.33,372,0
28,1,0,9,74.51,178,0
35,0,1,21,39.1,420,1
27,1,1,1,68.71,342,1
40,1,0,23,39.53,442,0
56,1,1,18,80.87,203,0
27,0,0,12,86.6,379,1
47,0,3,17,83.66,407,1
38,0,1,5,41.81,191,1
67,0,4,15,47.33,343,1
63,0,1,23,84.69,446,0
59,0,4,2,47.24,225,1
19,0,0,11,95.31,164,0
33,1,2,8,38.09,468,1
69,1,4,18,97.47,367,1
33,1,0,3,44.95,449,1
21,1,2,22,73.84,476,1
25,1,2,10,46.87,150,1
18,1,4,24,70.56,450,0
21,1,1,18,52.22,160,0
63,0,4,15,33.32,328,1
60,0,2,16,71.41,389,0
65,0,2,22,46.96,54,0
34,0,3,1,98.46,294,0
58,0,3,2,55.2,490,0
31,0,3,23,34.02,208,1
65,0,1,15,69.59,268,0
20,0,3,24,96.29,104,1
69,0,4,12,48.32,61,1
39,0,0,6,60.52,472,0
25,1,3,22,67.98,408,0
47,1,1,8,94.08,169,0
54,0,4,22,91.2,257,0
30,1,0,19,55.94,242,1
64,1,0,24,71.05,287,0
37,0,1,24,88.86,394,1
70,1,0,24,45.88,100,1
38,1,4,19,66.73,328,0
63,0,4,21,90.16,277,1
38,1,0,23,71.85,173,0
33,0,1,20,73.29,249,0
60,1,3,8,49.0,105,0
21,1,2,1,75.59,441,0
54,0,0,8,92.96,229,0
20,0,0,21,91.37,460,1
32,0,2,24,69.58,198,0
25,1,1,2,55.81,454,1
44,1,0,7,58.54,115,0
27,1,3,17,50.51,164,0
42,0,1,9,46.24,79,1
52,0,3,9,63.51,372,0
30,1,2,15,89.82,453,1
62,1,1,22,30.11,212,0
49,1,3,2,79.93,144,0
56,0,4,13,37.49,463,0
35,0,3,17,42.81,487,0
24,0,2,6,95.73,449,0
70,0,2,3,49.04,310,1
63,0,4,24,92.68,400,0
52,1,4,16,53.06,294,1
38,1,2,24,86.55,137,1
59,0,2,20,31.61,359,1
53,0,2,14,46.53,314,0
44,1,1,17,64.55,470,0
67,0,4,4,96.4,364,1
53,0,3,16,83.22,434,1
31,0,0,10,33.95,265,1
22,1,2,8,70.63,361,1
18,1,2,8,73.14,197,0
33,1,2,23,61.05,259,0
23,0,4,6,95.98,399,1
55,1,4,13,81.24,194,0
24,0,2,17,80.28,407,0
24,0,2,1,49.44,155,1
48,0,0,23,66.72,264,1
39,1,3,18,78.13,355,1
22,0,0,8,32.14,454,0
61,1,2,10,38.54,170,0
49,0,1,7,32.13,72,0
31,1,1,8,76.87,464,1
31,0,0,1,30.89,121,1
66,0,2,16,45.71,324,1
30,0,3,5,55.6,242,0
60,0,3,3,69.81,346,0
41,1,0,23,68.11,169,0
62,1,2,22,31.74,294,1
55,1,0,1,36.24,305,1
47,0,1,20,59.66,302,1
49,0,0,13,72.22,263,0
46,1,2,22,85.94,456,0
43,1,3,1,54.2,433,0
32,1,2,18,45.45,280,0
61,0,3,20,90.51,108,0
65,0,3,2,58.97,430,0
20,1,1,1,68.23,191,0
55,0,0,11,86.34,260,1
39,1,1,20,96.63,244,1
36,1,0,6,79.79,322,0
58,0,3,2,41.38,278,0
68,0,1,9,32.89,171,0
60,1,4,17,90.26,196,0
70,1,1,15,96.88,343,1
26,1,0,3,63.02,487,1
39,1,2,3,52.47,477,0
39,1,4,21,31.11,307,1
63,0,2,11,51.29,490,0
45,1,3,23,88.18,500,0
46,1,0,12,32.21,255,0
31,1,3,5,92.57,281,1
63,1,1,17,80.91,450,1
43,0,0,9,56.94,231,1
64,1,3,9,74.47,151,1
60,0,2,21,66.69,132,1
65,0,1,24,60.95,57,1
44,1,4,14,37.86,89,1
47,0,3,10,61.46,215,1
19,1,3,5,58.98,349,0
69,1,1,7,49.35,290,1
65,1,3,15,46.83,147,0
52,1,1,5,67.96,97,0
54,0,3,1,94.02,104,1
65,0,1,1,43.19,303,1
45,0,3,20,83.72,236,0
28,1,0,4,53.79,262,0
49,0,3,19,37.34,419,0
70,1,0,20,64.0,432,1
70,1,1,5,99.6,487,0
53,0,3,24,77.34,110,0
30,0,0,6,64.5,278,1
63,0,0,12,34.99,109,0
23,1,0,23,87.34,452,1
56,1,4,6,38.1,362,0
23,0,3,15,48.51,312,0
40,0,1,12,43.66,354,0
32,0,0,24,64.21,164,1
27,1,4,14,46.01,420,0
68,0,4,6,99.69,345,1
35,0,2,3,76.27,337,1
32,1,2,14,72.85,153,1
30,0,2,16,69.61,102,0
48,0,2,18,51.24,497,1
29,0,0,1,53.66,337,1
29,0,1,12,30.19,220,0
35,0,2,10,78.72,336,0
24,0,0,12,74.95,333,0
43,0,4,8,89.23,276,0
53,0,2,4,84.47,267,0
57,1,2,18,96.28,172,1
67,0,2,24,63.46,81,1
68,0,1,16,39.77,191,0
44,1,0,15,54.6,332,0
31,1,1,4,69.35,193,0
51,0,0,7,40.78,119,0
39,0,2,16,87.09,88,1
20,0,4,24,38.82,337,1
18,0,4,6,54.16,280,1
26,1,3,1,54.63,433,0
25,0,4,24,90.04,254,0
23,0,4,15,45.32,281,1
20,1,2,16,38.33,129,0
47,1,4,8,31.55,167,0
26,1,1,23,68.78,495,1
57,1,0,23,63.85,257,1
19,1,3,23,58.98,218,0
44,1,0,12,72.7,132,0
67,1,2,13,74.51,448,0
65,0,2,9,37.59,400,0
32,0,3,12,36.39,236,0
55,0,0,18,33.94,217,0
25,1,4,14,97.94,103,0
35,0,1,7,75.07,166,1
21,0,0,1,58.29,146,0
43,1,4,9,96.64,79,0
29,0,4,15,61.36,297,1
37,0,1,11,66.04,363,1
52,0,0,22,42.43,133,1
70,0,0,19,93.89,486,0
52,0,4,19,41.29,417,1
23,1,3,5,47.58,489,0
57,0,3,10,91.88,490,0
22,0,0,8,86.8,373,1
63,1,4,14,80.45,331,0
23,1,4,18,32.34,133,1
57,1,1,3,84.67,306,1
69,0,3,13,60.74,137,0
61,0,3,7,58.68,333,0
24,0,2,8,55.34,316,1
20,0,0,23,79.71,332,0
45,0,0,7,78.84,213,1
42,1,4,2,83.36,367,1
31,1,1,3,44.03,423,0
53,1,2,19,90.07,291,0
56,0,2,20,38.55,401,0
43,1,4,13,61.76,202,1
44,1,0,9,82.79,216,1
19,1,3,8,84.71,237,1
50,1,0,10,84.86,493,0
48,0,0,12,90.34,206,0
62,0,0,22,38.85,81,0
62,1,1,23,77.83,183,1
52,0,2,2,98.33,311,1
68,1,2,22,91.49,121,0
19,1,4,6,98.3,160,0
38,0,3,18,73.0,99,0
27,1,4,14,97.63,345,1
38,0,1,21,46.68,385,0
42,1,2,20,80.4,379,1
26,0,1,5,37.26,290,0
51,1,4,9,60.34,305,1
25,0,2,9,43.86,243,1
36,0,0,23,32.36,412,1
44,0,0,13,96.57,243,0
67,1,0,20,74.94,206,0
68,1,1,10,31.23,215,0
48,1,0,7,94.3,232,0
23,1,0,23,57.19,212,0
55,0,0,20,55.55,79,0
64,1,0,23,34.21,115,1
51,0,1,9,79.97,227,1
29,1,3,11,69.26,89,1
44,1,2,8,93.29,221,0
50,0,1,17,78.96,151,0
32,1,1,5,78.48,333,1
20,1,0,4,56.75,69,0
54,1,4,18,60.01,115,1
61,0,2,20,89.42,285,0
32,0,1,23,83.28,438,0
33,0,1,17,76.83,340,1
18,1,1,18,82.15,271,1
21,1,4,5,31.03,401,0
19,1,1,13,65.06,476,0
66,1,2,6,60.91,129,0
28,0,1,18,35.75,355,0
53,1,0,17,94.35,114,1
45,1,1,18,70.14,474,0
50,1,2,19,74.89,400,1
50,1,3,13,96.74,287,1
38,1,2,3,49.41,222,1
35,0,2,4,68.99,55,1
52,0,0,22,69.67,489,0
33,1,3,19,30.89,319,1
36,0,0,11,70.61,186,0
60,1,4,19,64.1,178,0
42,1,4,10,45.81,216,0
55,0,1,8,76.81,349,0
24,1,2,5,34.75,203,0
67,0,3,23,79.05,134,0
35,1,3,12,74.9,275,1
31,1,3,19,32.49,109,0
46,0,1,5,62.67,135,1
21,1,0,16,60.11,357,0
23,1,1,23,56.45,266,1
64,0,4,16,96.49,417,0
43,0,1,4,66.73,138,1
49,1,4,2,77.29,370,1
24,0,1,3,93.22,51,1
34,0,0,8,82.48,293,0
20,1,0,13,52.76,405,1
33,0,1,8,86.17,202,1
56,1,0,21,34.13,303,0
58,1,2,2,85.94,230,0
60,1,1,19,96.6,228,0
55,0,3,8,31.96,396,1
43,1,0,21,44.97,81,1
55,1,1,6,93.93,148,1
45,1,2,13,59.68,133,0
57,1,3,1,31.23,52,0
21,0,1,10,71.81,326,1
29,1,0,19,48.44,406,1
19,1,1,16,58.82,386,0
39,1,0,20,67.83,398,0
39,0,2,9,72.56,383,0
44,0,1,2,69.67,108,1
34,1,3,14,31.73,312,1
28,0,2,23,45.54,387,0
65,0,0,11,49.96,85,0
48,1,1,1,69.32,320,1
33,1,3,6,78.38,125,1
57,0,1,23,46.7,378,0
41,1,1,15,58.81,477,0
59,0,2,14,92.64,82,1
68,1,0,4,73.06,454,1
65,0,1,9,77.07,438,1
22,1,4,23,73.88,124,0
61,1,4,22,99.15,101,1
28,1,1,18,95.81,179,0
21,1,4,8,58.1,129,1
36,0,2,18,39.97,120,0
50,0,0,22,51.32,162,0
38,0,0,4,83.1,161,0
55,0,2,8,75.34,105,0
32,1,0,7,55.5,338,0
47,1,2,22,92.05,324,1
55,1,3,20,71.6,268,1
19,0,1,15,51.5,288,0
55,0,1,10,52.31,104,0
21,1,1,6,85.97,426,1
66,1,0,23,49.7,218,1
53,0,1,2,99.98,365,1
40,0,4,16,71.17,436,0
59,1,2,4,83.25,298,1
64,0,2,21,44.43,422,1
27,1,0,6,92.57,200,0
56,1,0,16,32.95,128,1
50,0,2,5,62.24,165,0
35,1,2,11,62.49,185,1
60,1,4,20,86.05,55,0
20,0,2,7,85.58,105,0
36,0,0,6,34.53,97,0
33,0,4,5,97.69,266,0
25,0,1,14,82.49,104,0
42,1,3,22,41.99,412,0
67,1,3,7,76.03,205,0
60,0,4,20,91.38,255,0
32,0,3,19,62.75,146,1
24,0,3,10,68.95,206,0
21,0,2,4,51.14,117,0
36,0,2,4,51.44,441,1
50,0,4,1,53.68,125,0
36,1,3,16,34.53,330,1
56,1,0,12,81.36,87,1
28,1,0,8,80.76,335,0
65,1,0,17,56.31,446,0
31,0,0,7,68.97,138,1
36,0,2,24,73.35,439,1
22,1,1,1,70.06,157,0
38,0,3,21,71.98,372,1
19,0,0,10,37.23,109,0
45,1,4,14,48.4,136,0
40,0,4,10,47.76,274,0
61,1,4,16,95.89,152,0
33,1,3,6,52.18,306,1
49,0,0,11,48.75,253,1
64,0,4,9,31.99,437,0
66,0,4,13,65.72,143,1
56,0,3,7,30.49,230,1
47,1,1,20,33.27,142,1
25,1,0,5,83.56,139,1
51,0,0,17,36.76,411,1
33,0,1,11,77.71,244,1
27,1,0,13,43.27,299,1
18,1,4,19,99.15,360,1
65,0,4,13,38.11,313,0
69,0,4,22,67.18,212,1
70,0,4,14,59.87,288,0
40,1,0,2,55.38,276,1
18,1,2,5,36.05,75,0
50,1,3,15,72.91,403,1
58,0,4,19,51.13,301,0
45,0,3,16,65.95,396,1
51,1,1,14,63.66,268,1
43,1,0,18,64.58,143,1
62,1,2,5,36.59,306,0
33,1,1,15,53.69,95,0
67,1,2,2,51.36,440,1
18,1,4,6,72.48,124,1
41,0,1,10,96.61,417,1
65,0,1,12,97.52,308,1
40,0,2,17,94.41,406,0
25,1,2,13,70.98,103,0
53,1,3,3,68.33,422,0
50,0,1,13,58.94,495,1
24,0,0,23,38.97,304,0
18,0,0,8,40.34,216,0
64,0,3,12,81.18,222,0
61,0,4,4,80.41,107,0
42,1,2,14,46.27,113,0
62,0,2,9,95.62,342,0
28,1,2,9,37.65,100,0
34,0,2,23,88.05,229,1
33,1,2,8,70.45,159,1
31,0,2,22,61.27,448,1
23,0,3,7,90.59,65,1
54,0,4,7,95.32,437,0
45,0,1,6,30.44,498,1
60,1,4,2,88.74,165,1
41,0,3,9,67.89,337,0
65,0,1,4,52.09,477,1
52,1,0,24,48.83,123,0
37,1,1,12,86.9,106,1
25,0,2,3,51.91,319,0
52,1,3,20,79.34,373,1
18,0,2,22,57.58,169,0
36,1,0,18,65.81,480,0
34,0,4,10,35.28,244,0
39,1,4,10,84.86,371,0
41,0,3,4,54.89,79,0
52,0,2,1,97.98,166,0
24,0,0,4,30.44,194,1
25,1,4,2,66.04,167,1
67,0,1,15,37.51,422,0
24,1,0,9,85.18,145,0
66,0,0,4,51.58,399,1
30,0,1,23,57.88,271,0
70,1,1,24,90.44,343,1
68,1,1,19,71.92,66,0
20,0,0,12,39.12,109,1
58,1,1,16,34.24,175,0
36,1,1,9,71.26,139,0
41,1,0,3,85.92,353,0
54,1,4,21,49.55,200,1
61,1,1,3,53.04,151,0
26,0,1,14,51.17,258,1
55,0,1,22,95.53,281,0
31,1,1,10,72.02,415,1
21,1,2,5,80.91,395,1
55,1,3,8,82.88,138,0
23,1,3,9,91.23,200,1
69,0,4,3,93.6,479,0
50,1,1,17,75.39,144,0
52,0,0,3,98.18,157,1
38,1,4,23,79.76,236,1
45,1,3,23,59.2,258,0
57,0,3,24,65.18,213,0
28,1,4,24,64.7,326,0
35,0,4,15,53.15,140,1
60,1,3,19,91.68,56,1
46,1,4,9,37.88,122,0
42,0,1,6,35.98,493,1
52,0,3,9,56.26,458,1
61,0,1,14,40.4,176,1
40,0,0,24,54.92,377,0
23,1,2,21,60.15,146,1
55,0,3,8,51.91,227,0
41,0,0,22,45.75,260,0
23,1,1,16,38.32,387,1
61,0,4,3,78.74,297,1
65,0,3,11,55.59,94,0
50,1,2,7,65.32,330,1
45,1,0,5,51.34,96,0
37,0,0,7,63.57,427,1
29,0,4,24,59.55,79,1
36,0,1,3,48.13,377,0
28,1,4,1,70.78,58,0
32,1,4,21,55.79,203,0
41,1,0,22,98.02,312,0
28,1,3,6,93.73,55,0
32,0,1,11,70.85,270,0
22,0,3,19,47.54,282,0
64,0,0,6,86.67,301,0
43,1,0,1,30.14,440,0
70,1,1,22,86.56,175,0
28,1,1,18,98.38,263,1
20,0,2,19,68.12,423,1
27,0,3,1,72.16,75,0
60,0,3,4,47.93,134,0
39,0,3,21,59.23,157,1
59,0,2,10,60.4,78,0
28,1,2,23,31.67,367,1
69,1,2,24,45.4,377,1
55,1,3,9,40.72,476,1
64,0,3,22,49.62,404,0
37,0,3,21,86.69,100,1
27,0,3,6,82.88,276,0
59,0,3,2,44.96,181,1
31,0,4,15,66.35,156,0
55,0,4,22,77.13,118,1
59,1,2,1,34.19,356,0
62,0,1,7,48.69,340,0
55,1,0,12,99.13,415,0
61,1,1,13,70.55,440,1
33,1,3,8,71.4,432,0
47,1,3,16,96.74,159,1
38,1,1,6,98.86,153,0
62,0,3,1,47.11,173,1
47,1,2,6,61.67,312,1
46,0,0,16,66.0,221,1
61,0,3,24,82.41,229,0
65,0,0,15,54.29,275,0
36,0,3,17,37.65,374,0
20,0,2,20,79.12,269,0
67,0,1,22,68.3,207,1
55,0,0,3,65.67,69,1
48,0,0,7,48.58,234,1
54,0,4,8,56.05,473,1
54,0,1,1,71.0,386,1
42,0,4,22,76.63,480,1
38,1,3,22,91.42,120,0
23,1,2,14,80.44,349,0
49,1,0,24,90.69,245,1
48,1,0,13,32.08,292,1
47,0,0,10,54.83,394,1
36,0,0,1,53.63,179,0
49,1,0,15,74.17,90,0
32,1,0,11,92.64,453,1
18,0,2,16,63.92,410,1
32,1,4,7,65.17,385,1
47,0,2,9,43.59,395,0
37,0,4,3,50.8,200,0
46,1,1,2,89.34,419,1
29,0,0,2,69.58,102,1
36,0,2,5,44.14,422,1
33,1,4,9,47.04,402,0
21,0,0,8,69.69,202,0
28,0,2,4,84.67,236,0
46,0,2,6,85.16,315,0
39,0,4,19,99.04,315,1
24,1,0,14,31.42,55,0
19,1,1,22,77.13,70,1
51,0,2,2,43.63,303,0
25,0,4,19,51.71,473,1
20,1,0,7,46.2,241,0
63,1,0,20,68.93,480,0
44,1,1,4,49.5,286,0
24,1,2,13,84.9,201,0
28,1,4,9,81.66,100,1
67,0,4,10,85.29,177,1
19,0,3,4,43.69,258,0
58,0,4,3,88.61,384,1
38,1,0,5,51.79,342,1
57,0,3,17,84.7,392,0
39,0,1,21,97.8,340,0
47,0,4,12,87.98,272,1
36,0,3,1,91.35,250,1
26,0,1,20,83.9,461,1
36,0,1,9,41.9,485,1
35,0,3,2,56.47,332,1
18,1,4,20,55.03,219,0
58,0,4,21,55.51,325,0
57,0,2,4,92.49,445,0
68,1,1,12,31.37,105,0
50,1,1,5,98.47,201,0
38,0,2,21,42.38,316,0
58,1,0,23,33.11,202,0
32,0,2,21,75.55,446,1
45,0,3,5,44.55,388,1
56,0,1,16,97.87,468,1
39,0,2,13,60.25,353,0
40,1,4,11,70.45,318,0
22,1,4,15,97.05,470,1
68,0,3,17,89.74,315,1
33,0,3,11,40.62,462,0
50,0,2,23,70.17,335,1
47,0,4,8,77.48,382,1
19,0,3,8,89.3,232,1
69,0,1,9,87.59,282,1
58,0,1,4,38.14,71,1
47,1,4,19,31.69,402,0
62,0,4,16,48.97,114,0
23,0,0,11,74.0,436,1
33,0,0,16,90.87,176,1
47,1,3,13,40.6,277,0
27,1,4,23,82.72,128,1
24,0,4,22,57.66,112,1
62,0,2,8,59.39,54,1
50,0,4,8,82.24,207,1
54,0,2,17,98.9,486,1
26,1,4,10,56.36,184,0
49,0,0,15,69.56,252,0
40,0,1,11,76.52,52,0
63,1,3,20,44.61,290,0
36,1,0,5,41.08,103,0
51,1,1,18,54.83,406,0
24,0,0,17,69.2,282,0
53,0,1,3,99.51,139,1
22,0,3,5,32.23,337,1
61,1,4,24,85.45,393,0
38,0,4,15,63.64,439,0
63,0,4,4,78.95,407,0
54,0,4,5,43.13,463,1
27,0,1,4,39.39,265,0
63,1,3,7,32.17,330,0
63,1,2,3,33.27,334,1
63,1,1,18,90.41,489,0
18,0,1,5,51.45,303,1
38,1,4,16,64.21,500,1
32,0,2,10,41.09,259,1
37,1,2,16,65.1,225,0
57,1,1,12,55.3,256,1
57,1,0,13,55.61,312,1
26,0,3,19,41.52,50,0
67,0,4,1,85.02,254,1
68,1,3,20,77.43,135,1
46,0,0,18,48.9,153,0
37,0,3,1,87.86,352,1
58,1,3,23,84.97,265,0
40,1,2,20,45.28,209,1
57,0,4,13,74.94,343,0
24,0,1,5,92.48,173,1
68,0,0,14,78.55,448,0
42,0,0,4,58.43,479,1
44,0,0,7,56.73,481,0
46,0,3,3,42.79,401,0
54,0,1,22,85.95,55,0
68,1,3,16,35.81,125,0
29,1,4,1,69.99,242,1
22,1,3,24,42.33,475,0
37,0,0,7,76.41,326,1
64,0,4,3,33.29,395,0
58,1,3,22,91.44,224,1
68,0,1,15,94.62,278,0
46,0,0,17,69.91,474,1
49,0,0,13,94.39,460,0
33,1,1,18,48.82,71,0
61,1,0,1,61.47,287,0
46,1,2,14,60.82,276,0
41,1,2,9,80.67,500,1
25,0,3,6,69.41,268,1
23,0,4,24,36.76,283,1
52,1,4,9,34.2,393,1
37,0,1,22,38.87,274,1
19,0,3,9,30.3,75,1
51,0,2,24,65.61,69,1
61,1,3,10,80.12,187,1
38,1,1,22,74.17,439,1
61,1,3,12,98.09,276,1
66,1,0,8,72.27,123,0
33,0,1,9,76.21,245,0
52,0,4,3,97.79,53,0
39,1,4,1,33.49,280,1
33,0,0,19,49.35,490,0
37,1,0,22,93.66,222,1
32,0,3,22,83.21,396,1
54,0,3,12,66.74,342,0
54,1,0,8,31.05,476,1
39,1,4,7,82.22,91,0
61,0,4,20,80.77,372,0
19,0,3,8,55.98,500,1
58,0,1,1,32.54,113,0
23,0,4,10,32.31,305,1
44,1,1,3,92.22,99,0
44,0,0,19,52.88,173,1
64,1,4,10,30.96,209,1
63,1,3,23,83.29,492,1
52,0,1,24,51.16,483,1
36,1,2,3,54.18,67,0
39,0,4,19,76.12,289,1
67,1,1,13,82.68,488,0
55,0,0,18,35.59,134,0
27,1,1,4,43.9,126,0
65,1,1,4,79.88,364,1
24,1,3,18,97.1,468,1
36,1,0,11,68.7,358,1
20,1,2,23,49.31,177,1
53,1,1,7,94.09,166,0
28,1,0,13,83.17,380,1
68,0,3,12,63.53,358,0
50,0,4,5,62.43,131,1
29,1,2,20,83.81,183,0
41,1,1,7,91.51,447,0
33,0,0,1,86.19,454,0
32,0,0,3,42.33,267,0
25,0,4,20,40.42,85,0
34,1,3,24,65.68,269,1
43,1,3,6,48.04,177,1
38,1,2,18,59.56,340,1
23,0,2,11,75.38,275,1
70,1,4,14,40.9,311,0
69,0,4,18,76.18,172,1
47,1,0,3,45.31,341,0
60,0,2,23,36.7,456,0
38,1,0,10,33.39,423,0
34,1,1,2,33.01,378,0
39,1,1,14,75.44,416,1
69,1,0,3,66.18,175,0
37,0,4,16,43.85,240,0
56,1,0,13,51.84,89,1
30,1,3,13,97.75,176,0
47,0,4,6,79.63,334,0
24,0,2,21,76.86,286,0
18,0,4,6,81.35,233,0
26,1,4,12,56.07,172,0
38,0,0,17,96.8,245,1
66,0,3,1,34.16,211,1
50,1,3,18,81.04,180,1
59,1,2,9,57.37,261,1
29,1,3,10,30.36,292,0
21,1,3,14,37.11,218,0
29,1,3,7,65.84,429,1
32,0,2,11,94.64,491,0
32,0,4,9,81.46,100,0
30,1,3,3,82.88,154,1
56,1,1,24,60.95,120,1
34,0,4,9,36.21,442,1
